用户ID,平台ID,帖子ID,原文作者,作者ID,根微博作者,认证类型,粉丝数,微博数,信源级别,性别,精准地域
WB_福柯大弟子,P_0,WB_202408151334_8356,福柯大弟子,6638839848,凤凰周刊,普通用户,16,1202.0,未定义,女,江西省
JRTT_多才雪碧bfo7Z1X,P_3,JRTT_202408170206_8357,多才雪碧bfo7Z1X,3613449623183364, , ,0,,未定义,无,江西省
WB_合金妖王刘成文,P_0,WB_202408150816_8358,合金妖王刘成文,5999631861,反射弧超长星人影九,个人认证-橙V,160732,70082.0,未定义,男,江西省
DY_守望幸福,P_2,DY_202408171800_8360,守望幸福,dy5uo7zco7o9, ,普通用户,1909,731.0,未定义,无,江西省
WB_不一定_不一样,P_0,WB_202408170243_8363,不一定_不一样,1114489465,容嬷嬷的妹妹绿婆婆,个人认证-达人,1620,17211.0,未定义,女,江西省
DY_云上酒泉,P_2,DY_202408151434_8364,云上酒泉,84438286190, ,普通用户,0,0.0,未定义,无,其他
WB_椰椰升鸽,P_0,WB_202408151414_8365,椰椰升鸽,7413748408,反射弧超长星人影九,普通用户,92,8054.0,未定义,女,江西省
JRTT_浩航说,P_3,JRTT_202408151408_8366,浩航说,62261278104, , ,0,,未定义,无,江西省
XHS_冰淇淋猫眼,P_1,XHS_202408151854_8367,冰淇淋猫眼,531609869, ,普通用户,20,8.0,未定义,无,江西省
DY_红尘微影,P_2,DY_202408151404_8370,红尘微影,wu13632611852, ,普通用户,333,61.0,未定义,无,广东省
DY_月明,P_2,DY_202408161152_8371,月明,sunyueming, ,普通用户,530536,735.0,未定义,无,江西省
DY_看鸡西,P_2,DY_202408151028_8373,看鸡西,kanjixi, ,机构认证,541116,4390.0,未定义,无,黑龙江省
WB_下雨天可以带小狗出门,P_0,WB_202408161600_8374,下雨天可以带小狗出门,7802413951,反射弧超长星人影九,普通用户,14,245.0,未定义,女,江西省
KS_鹤视频,P_4,KS_202408141829_8375,鹤视频,3627375308, ,机构认证,0,1957.0,未定义,无,江西省
DY_小峰说事儿,P_2,DY_202408151857_8376,小峰说事儿,SDXF8585, ,普通用户,5535,63.0,未定义,无,江西省
JRTT_论史家,P_3,JRTT_202408151119_8378,论史家,281936396036846, , ,0,0.0,未定义,无,江西省
DY_言清欢,P_2,DY_202408111013_8379,言清欢,53528288218, ,普通用户,148,111.0,未定义,无,其他
WB_寿寿寿寿寿头,P_0,WB_202408142029_8380,寿寿寿寿寿头,3500189883,容嬷嬷的妹妹绿婆婆,个人认证-橙V,39890,23616.0,未定义,女,江西省
DY_我的坐骑叫王YU,P_2,DY_202408152254_8381,我的坐骑叫王YU,65393465352, ,普通用户,44,10.0,未定义,无,河北省
WB__JME_,P_0,WB_202408141658_8384,_JME_,6616617318, ,个人认证-橙V,32695,25833.0,未定义,女,江西省
DY_河南小律帮忙,P_2,DY_202408151714_8385,河南小律帮忙,64598302161, ,企业认证,1278,88.0,未定义,无,江西省
JRTT_怡心斋,P_3,JRTT_202408151442_8386,怡心斋,3013105849205927, ,普通用户,0,49.0,未定义,无,江西省
JRTT_abc爱在记忆里,P_3,JRTT_202408151027_8387,abc爱在记忆里,2409771816197469,爱八卦的余安, ,0,,未定义,无,江西省
JRTT_机智的橙子,P_3,JRTT_202408152108_8388,机智的橙子,4023828758412604, , ,0,,未定义,无,江西省
JRTT_月明松15548337,P_3,JRTT_202408141926_8390,月明松15548337,3448769732, , ,0,,未定义,无,江西省
WB_欢笑刀叉,P_0,WB_202408150953_8392,欢笑刀叉,1651776907,汪靓芬,个人认证-达人,124488,43859.0,未定义,女,北京市
DY_Dimon,P_2,DY_202408141659_8393,Dimon,1944082343, ,普通用户,11330,602.0,未定义,无,香港特别行政区
DY_小小鱼,P_2,DY_202408152127_8394,小小鱼,81249716968, ,普通用户,14,2.0,未定义,无,江西省
WB_阿衡的宅基地,P_0,WB_202408141951_8396,阿衡的宅基地,7526734751,新黄河·济南时报,普通用户,1848,5200.0,未定义,男,江西省
XHS_老李有点扯,P_1,XHS_202408152011_8397,老李有点扯,munro129__, ,普通用户,0,0.0,未定义,无,其他
DY_影视先锋,P_2,DY_202408171307_8399,影视先锋,yingshixianf68, ,普通用户,494,144.0,未定义,无,黑龙江省
JRTT_小鱼爱吐槽,P_3,JRTT_202408141720_8400,小鱼爱吐槽,663750545538411, ,普通用户,0,0.0,未定义,无,其他
JRTT_????,P_3,JRTT_202408151221_8401,????,886663503156227, ,普通用户,0,0.0,未定义,无,江西省
DY_主持人春杨,P_2,DY_202408152118_8405,主持人春杨,yangyang66116, ,普通用户,0,535.0,未定义,无,江西省
JRTT_小香瓜,P_3,JRTT_202408171039_8406,小香瓜,4088439379081531, , ,0,,未定义,无,江西省
JRTT_小辉说事,P_3,JRTT_202408141743_8407,小辉说事,333866215151303, ,普通用户,8,3.0,未定义,无,江西省
WB_希人,P_0,WB_202408152109_8408,希人,1868815562,反射弧超长星人影九,普通用户,943,27746.0,未定义,男,江西省
DY_萧山发布,P_2,DY_202408151457_8409,萧山发布,xiaoshanfabu, ,机构认证,338990,4955.0,地市,无,江西省
KS_?夏雨?,P_4,KS_202408142219_8410,?夏雨?,3382826083, ,普通用户,0,21.0,未定义,无,江西省
JRTT_Aimee,P_3,JRTT_202408141506_8411,Aimee,536166413632712, ,普通用户,517,158.0,未定义,无,江西省
WYXW_元芳有看法,P_5,WYXW_202408151737_8412,元芳有看法,T1678262136896, , ,0,,未定义,无,山东省
WB_王小树改名保平安,P_0,WB_202408150033_8414,王小树改名保平安,1893149103,新黄河·济南时报,个人认证-橙V,933564,111390.0,未定义,男,江西省
WB_寒江独钓僧,P_0,WB_202408142100_8415,寒江独钓僧,6983642457,以史为鉴V,个人认证-金V,473059,3560.0,未定义,男,上海市
JRTT_红泥小火炉,P_3,JRTT_202408151457_8417,红泥小火炉,1726656271363127, , ,0,0.0,未定义,无,江西省
KS_??煜舒*情感,P_4,KS_202408162003_8418,??煜舒*情感,534306078, ,普通用户,0,565.0,未定义,无,江西省
WB_流泪橘橘猪_,P_0,WB_202408142148_8419,流泪橘橘猪_,7921131626,姐妹撒泼指北,普通用户,121,1751.0,未定义,女,其他
JRTT_陈怨蜚吟诗弄墨之人,P_3,JRTT_202408150121_8420,陈怨蜚吟诗弄墨之人,68273908335, , ,0,135.0,未定义,无,江西省
XHS_郑庆辉律师,P_1,XHS_202408142123_8421,郑庆辉律师,6607585246, ,普通用户,0,0.0,未定义,无,江西省
JRTT_萌敷三拳,P_3,JRTT_202408171436_8422,萌敷三拳,311896705606280, , ,0,,未定义,无,江西省
WB_我们不要伤心了__,P_0,WB_202408142241_8423,我们不要伤心了__,6024137665,姐妹撒泼指北,个人认证-橙V,1178,7806.0,未定义,男,其他
WB_一颗需要智商的药,P_0,WB_202408161429_8424,一颗需要智商的药,3638475011,凤凰网,普通用户,146,7350.0,未定义,女,江西省
JRTT_A风千里,P_3,JRTT_202408151822_8425,A风千里,2685426536293412,松鼠塔塔, ,0,,未定义,无,其他
WB_安尔朵,P_0,WB_202408142342_8426,安尔朵,7770926192, ,个人认证-金V,496075,14153.0,未定义,男,江西省
WB_北京人捍卫北京城,P_0,WB_202408141749_8427,北京人捍卫北京城,2025231343, ,个人认证-橙V,1084079,95573.0,未定义,男,江西省
WB_俞飞,P_0,WB_202408150820_8428,俞飞,2235569323,夏星繁,个人认证-金V,241623,68126.0,未定义,男,江西省
DY_内蒙古晨报,P_2,DY_202408141206_8429,内蒙古晨报,nmgcbs, ,机构认证,648270,7628.0,未定义,无,江西省
JRTT_西域传说,P_3,JRTT_202408141927_8430,西域传说,6727037991, , ,0,,未定义,无,江西省
DY_杨姐爱生活,P_2,DY_202408152205_8432,杨姐爱生活,dyovg2r59tsr, ,普通用户,2688,691.0,未定义,无,江西省
WB_烤鱼片蹦嚓嚓,P_0,WB_202408142123_8433,烤鱼片蹦嚓嚓,1257618567,容嬷嬷的妹妹绿婆婆,普通用户,1145,152316.0,未定义,女,江西省
WB_为遥远的夏日献上花束,P_0,WB_202408142128_8434,为遥远的夏日献上花束,7402204022,反射弧超长星人影九,普通用户,201,12775.0,未定义,女,江西省
JRTT_乖巧原野AY,P_3,JRTT_202408151305_8435,乖巧原野AY,108675012717,新京报, ,0,0.0,未定义,无,江西省
DY_太原武律,P_2,DY_202408161430_8437,太原武律,733967wuxiaogang, ,普通用户,400,150.0,未定义,无,山西省
KS_衙前山人,P_4,KS_202408141133_8438,衙前山人,2883945210, ,普通用户,0,315.0,未定义,无,江西省
JRTT_角斗士h,P_3,JRTT_202408161201_8439,角斗士h,4571529993,轩轩的魔法, ,0,870.0,未定义,无,其他
WB_妇女之敌罗严塔,P_0,WB_202408150804_8440,妇女之敌罗严塔,7402181160,反射弧超长星人影九,个人认证-橙V,153153,61140.0,未定义,女,江西省
WB_無糖惜命D伯爵,P_0,WB_202408142007_8441,無糖惜命D伯爵,7648380176,荔枝新闻,普通用户,113,601.0,未定义,女,江西省
DY_?喜?庆?,P_2,DY_202408141116_8442,?喜?庆?,1120830104, ,普通用户,16222,43.0,未定义,无,江西省
JRTT_雪水为之而寒于水,P_3,JRTT_202408141332_8443,雪水为之而寒于水,108239475426,大风新闻, ,0,0.0,未定义,无,江西省
JRTT_爱生活的风筝V,P_3,JRTT_202408142225_8444,爱生活的风筝V,3301196536495961, , ,0,,未定义,无,江西省
WB_出站上楼,P_0,WB_202408141657_8445,出站上楼,7782065177, ,个人认证-金V,107773,17857.0,未定义,女,江西省
WB_人间无事人_y,P_0,WB_202408141223_8447,人间无事人_y,7438066065,新闻晨报,普通用户,75,35040.0,未定义,男,江西省
DY_宣城法治,P_2,DY_202408151120_8448,宣城法治,dywlpu, ,机构认证,40732,1235.0,地市,无,江西省
DY_农村幺弟,P_2,DY_202408170549_8449,农村幺弟,60118693998, ,普通用户,5290,21.0,未定义,无,江西省
JRTT_这是我不想看到的结果,P_3,JRTT_202408141544_8451,这是我不想看到的结果,2676654528282255,大风新闻, ,0,,未定义,无,江西省
DY_阿甘?伱眞型,P_2,DY_202408150647_8453,阿甘?伱眞型,819760203, ,普通用户,767,139.0,未定义,无,江西省
WB_中医罗毅,P_0,WB_202408141924_8454,中医罗毅,1224501885, ,个人认证-橙V,162159,2966.0,未定义,男,江西省
JRTT_清新画板板,P_3,JRTT_202408141944_8455,清新画板板,3336390484696924, ,普通用户,0,0.0,未定义,无,江西省
WB_庄家财经,P_0,WB_202408142221_8456,庄家财经,1801396063, ,个人认证-橙V,923147,26098.0,未定义,男,江西省
DY_Stick，King??武哥,P_2,DY_202408150418_8457,Stick，King??武哥,40657547867, ,普通用户,2202,306.0,未定义,无,江西省
JRTT_新鲜事学家,P_3,JRTT_202408150732_8458,新鲜事学家,1242915271880480, , ,0,,未定义,无,江西省
WB_八方来财好运来吧,P_0,WB_202408151409_8459,八方来财好运来吧,2035918841,反射弧超长星人影九,个人认证-达人,1299,11330.0,未定义,女,江西省
JRTT_故事小姐,P_3,JRTT_202408150946_8460,故事小姐,1842410747338427, , ,0,,未定义,无,江西省
WYXW_爱下厨的阿酾,P_5,WYXW_202408161836_8461,爱下厨的阿酾,T1705023536555, ,1000101,5838,,未定义,无,江西省
XHS_虾仁不眨眼,P_1,XHS_202408151127_8462,虾仁不眨眼,Wxrbzy666, ,普通用户,0,0.0,未定义,无,江西省
DY_自然天成z,P_2,DY_202408150911_8465,自然天成z,TC1399688, ,普通用户,4736,1548.0,未定义,无,江西省
JRTT_调色师,P_3,JRTT_202408150903_8466,调色师,747290471443660, , ,0,0.0,未定义,无,江西省
DY_武侠客? 凡有漏善法中戒杀放生最殊胜?,P_2,DY_202408151240_8468,武侠客? 凡有漏善法中戒杀放生最殊胜?,845757386, ,普通用户,3587,2705.0,未定义,无,山东省
JRTT_维T命,P_3,JRTT_202408160941_8471,维T命,5663005155, , ,0,,未定义,无,湖南省
JRTT_灿烂风筝U,P_3,JRTT_202408151617_8472,灿烂风筝U,1019939512659544, , ,0,,未定义,无,江西省
JRTT_大头闲聊,P_3,JRTT_202408142145_8473,大头闲聊,1713500028153947, ,普通用户,0,0.0,未定义,无,江西省
WB_10粒,P_0,WB_202408142111_8475,10粒,1559253431, ,个人认证-橙V,143762,26330.0,未定义,男,其他
JRTT_雨落疏桐,P_3,JRTT_202408151330_8476,雨落疏桐,92597109742, , ,0,,未定义,无,江西省
DY_陈陌有声,P_2,DY_202408151400_8478,陈陌有声,58438249137, ,普通用户,1571,74.0,未定义,无,江西省
WB_酣洲haenz,P_0,WB_202408142152_8479,酣洲haenz,7003735490,九派新闻,普通用户,8,3724.0,未定义,女,江西省
WB_珍贵原始姐栖动物,P_0,WB_202408151756_8481,珍贵原始姐栖动物,7387821354,容嬷嬷的妹妹绿婆婆,普通用户,113,17311.0,未定义,男,江西省
DY_乡下仔,P_2,DY_202408142153_8483,乡下仔,dyj4dvxdjgm862, ,普通用户,1774,543.0,未定义,无,广东省
JRTT_高贵葡萄qS,P_3,JRTT_202408151708_8484,高贵葡萄qS,1508161743498919, , ,0,148.0,未定义,无,其他
DY_盼灯书斋,P_2,DY_202408150725_8485,盼灯书斋,1063665185, ,普通用户,1506,640.0,未定义,无,四川省
JRTT_神图壁纸原图,P_3,JRTT_202408150854_8486,神图壁纸原图,851473293119156, , ,0,0.0,未定义,无,江西省
DY_卫小二,P_2,DY_202408171446_8487,卫小二,44831675634, ,普通用户,3985,1362.0,未定义,无,河南省
JRTT_前面有光,P_3,JRTT_202408142308_8488,前面有光,2716246220739594, , ,0,,未定义,无,江西省
JRTT_木易,P_3,JRTT_202408142042_8489,木易,3609074015939252, , ,0,,未定义,无,江西省
DY_钢筋混凝土,P_2,DY_202408150942_8490,钢筋混凝土,709816497, ,普通用户,104,1.0,未定义,无,江西省
WB_思想杂谈,P_0,WB_202408142231_8492,思想杂谈,1338667624, ,个人认证-金V,1792071,302999.0,未定义,男,江西省
WB_保卫大坝,P_0,WB_202408142208_8493,保卫大坝,5995599795,九派新闻,普通用户,50,11638.0,未定义,女,江西省
JRTT_幸运估神,P_3,JRTT_202408150429_8494,幸运估神,50827865002,评论员王攀, ,0,,未定义,无,其他
WB_编剧牛立明,P_0,WB_202408142348_8495,编剧牛立明,1624386023,九派新闻,个人认证-橙V,210,340.0,未定义,男,江西省
JRTT_Amin I'm蘇,P_3,JRTT_202408150032_8498,Amin I'm蘇,1794881150002039, , ,0,0.0,未定义,无,江西省
JRTT_阿飞杂谈,P_3,JRTT_202408140856_8499,阿飞杂谈,4023827031402398, , ,0,,未定义,无,江西省
KS_九宫格,P_4,KS_202408142138_8501,九宫格,1544985274, ,普通用户,0,453.0,未定义,无,江西省
JRTT_,P_3,JRTT_202408160935_8503,, , ,普通用户,0,,未定义,无,其他
JRTT_自媒体导师,P_3,JRTT_202408150126_8504,自媒体导师,3825890830857127, , ,0,,未定义,无,江西省
WB_曾经的月光鱼,P_0,WB_202408150913_8506,曾经的月光鱼,6254561004,夏星繁,普通用户,1270,17166.0,未定义,女,江西省
JRTT_花间裳Talk,P_3,JRTT_202408160829_8509,花间裳Talk,130190096212659, , ,0,,未定义,无,江西省
JRTT_瓯越新视窗,P_3,JRTT_202408151626_8510,瓯越新视窗,1812423449000765, , ,0,,未定义,无,其他
WB_EcholoveMocha,P_0,WB_202408150725_8511,EcholoveMocha,1822812992,看度新闻,个人认证-达人,347,1865.0,未定义,女,江西省
WYXW_花小萌和你聊情感,P_5,WYXW_202408162121_8512,花小萌和你聊情感,T1661852814067, , ,0,,未定义,无,江西省
WYXW_文雅笔墨,P_5,WYXW_202408150003_8515,文雅笔墨, , , ,0,,未定义,无,江西省
JRTT_小韩爱吃紫薯,P_3,JRTT_202408160817_8516,小韩爱吃紫薯,110164118588, , ,0,,未定义,无,江西省
JRTT_用户3743914519876,P_3,JRTT_202408142141_8517,用户3743914519876,2787980022913357, , ,0,,未定义,无,其他
XHS_成长计划刘女士,P_1,XHS_202408150829_8518,成长计划刘女士,Bxcc15965076657, ,普通用户,60,9.0,未定义,无,江西省
WB_花染惊茶香,P_0,WB_202408140912_8519,花染惊茶香,5448263308,暴烈甜心小鳄鱼毛毛,个人认证-橙V,5552,30057.0,未定义,女,其他
DY_欣荣,P_2,DY_202408160930_8520,欣荣,xinrong58076, ,普通用户,18976,40130.0,未定义,无,江西省
JRTT_吉祥财子,P_3,JRTT_202408150814_8521,吉祥财子,1029616348963772, , ,0,,未定义,无,江西省
JRTT_＃梔子花開°,P_3,JRTT_202408171049_8523,＃梔子花開°,1115353222493129, , ,0,,未定义,无,江西省
DY_?申城 西北狼?,P_2,DY_202408150655_8525,?申城 西北狼?,15000000066aa, ,普通用户,1999,431.0,未定义,无,江西省
JRTT_李嘉图,P_3,JRTT_202408141931_8527,李嘉图,4019420271217339, , ,0,,未定义,无,江西省
DY_阳光老男孩,P_2,DY_202408150900_8528,阳光老男孩,meimima16537, ,普通用户,13493,555.0,未定义,无,江西省
JRTT_amluckyone,P_3,JRTT_202408150502_8530,amluckyone,264304147568046, ,普通用户,0,0.0,未定义,无,江西省
WB_jiaoyudeliliang,P_0,WB_202408142209_8531,jiaoyudeliliang,1253558183,九派新闻,普通用户,1658,5574.0,未定义,男,江西省
WB_语文试卷_,P_0,WB_202408171246_8532,语文试卷_,7942633919,百花香帅,普通用户,1,51.0,未定义,男,江西省
WB_相权白白,P_0,WB_202408150852_8533,相权白白,5527963486,炎热的瘦虎,普通用户,254,6167.0,未定义,女,江西省
JRTT_端庄优雅糖果儿,P_3,JRTT_202408142036_8535,端庄优雅糖果儿,72479950581, , ,0,,未定义,无,江西省
JRTT_凡妮?,P_3,JRTT_202408150744_8538,凡妮?,105043231480, , ,0,21.0,未定义,无,其他
JRTT_,P_3,JRTT_202408150813_8539,, , ,普通用户,0,,未定义,无,江西省
DY_众播视频,P_2,DY_202408142253_8540,众播视频,41515067287, ,机构认证,9902,1610.0,未定义,无,江西省
WB_鸢张郃-广陵王星怒,P_0,WB_202408142155_8541,鸢张郃-广陵王星怒,6252197096,容嬷嬷的妹妹绿婆婆,普通用户,50,2809.0,未定义,女,江西省
JRTT_润田温钰,P_3,JRTT_202408141701_8543,润田温钰,69199309070, , ,0,5.0,未定义,无,江西省
DY_刘平安(少帅),P_2,DY_202408141749_8545,刘平安(少帅),73559672, ,普通用户,788,1819.0,未定义,无,江西省
JRTT_路霸,P_3,JRTT_202408160045_8546,路霸,2761566527962941, , ,0,,未定义,无,江西省
DY_你的爆哥哥,P_2,DY_202408141027_8547,你的爆哥哥,baomihua.2023, ,普通用户,6843,44.0,未定义,无,江西省
WB_无穷的探索2,P_0,WB_202408172017_8549,无穷的探索2,7570639950,凤凰周刊,普通用户,198,83167.0,未定义,男,江西省
WB_源众家庭与社区发展服务中心,P_0,WB_202408150048_8550,源众家庭与社区发展服务中心,5262013117,凤凰网,企业认证,38288,4378.0,未定义,女,江西省
JRTT_新浪财经,P_3,JRTT_202408141645_8553,新浪财经,6834587762, , ,0,,未定义,无,江西省
DY_清茶不淡,P_2,DY_202408171110_8554,清茶不淡,xiao918866, ,普通用户,53,86.0,未定义,无,江西省
JRTT_毛豆写作,P_3,JRTT_202408161602_8557,毛豆写作,341286026219563, , ,0,,未定义,无,江西省
JRTT_自由的艺术家F,P_3,JRTT_202408141038_8558,自由的艺术家F,98725410407, ,普通用户,0,0.0,未定义,无,江西省
JRTT_小蜜蜂阅读课,P_3,JRTT_202408142339_8560,小蜜蜂阅读课,2043368619127949, ,普通用户,0,0.0,未定义,无,江西省
JRTT_真诚山丘YVL,P_3,JRTT_202408142111_8561,真诚山丘YVL,110943726362, , ,0,,未定义,无,江西省
JRTT_端庄优雅白云p,P_3,JRTT_202408141711_8562,端庄优雅白云p,3795126884243835, , ,0,,未定义,无,江西省
DY_臭猫娱乐,P_2,DY_202408141812_8565,臭猫娱乐,BJL5217, ,普通用户,182,23.0,未定义,无,江西省
JRTT_赢钱花一花,P_3,JRTT_202408142357_8567,赢钱花一花,4032657480498595,小沫说不停, ,0,2067.0,未定义,无,江西省
DY_波光赋,P_2,DY_202408142012_8568,波光赋,1590194204, ,普通用户,400,136.0,未定义,无,江西省
DY_共看明月,P_2,DY_202408141802_8571,共看明月,37481928876, ,普通用户,455,38.0,未定义,无,江西省
WB_法名如容,P_0,WB_202408142209_8575,法名如容,6541165005,九派新闻,普通用户,30,1350.0,未定义,男,江西省
WB_洛奇_天使兔,P_0,WB_202408142208_8576,洛奇_天使兔,1789715024,九派新闻,个人认证-橙V,18314,21473.0,未定义,女,江西省
JRTT_奋斗285088131,P_3,JRTT_202408161543_8578,奋斗285088131,24019076532,青青子衿, ,0,,未定义,无,江西省
WB_你食晒D虾啦,P_0,WB_202408150009_8579,你食晒D虾啦,5522977384,九派新闻,普通用户,241,531.0,未定义,女,江西省
KS_白宝山,P_4,KS_202408141400_8580,白宝山,1453899084, ,普通用户,0,485.0,未定义,无,江西省
JRTT_平凡日记2119评论,P_3,JRTT_202408141754_8582,平凡日记2119评论,2225844656547879, ,普通用户,0,0.0,未定义,无,江西省
WB_河北新闻哥,P_0,WB_202408142158_8583,河北新闻哥,3236242114, ,普通用户,2647086,52049.0,未定义,男,江西省
JRTT_西西闲聊,P_3,JRTT_202408142128_8585,西西闲聊,997953900656235, ,普通用户,0,19.0,未定义,无,江西省
JRTT_乾称坤干,P_3,JRTT_202408141849_8586,乾称坤干,110312334762,阿铅的社会245, ,0,,未定义,无,其他
KS_田芳芳,P_4,KS_202408170851_8587,田芳芳,3224194455, ,普通用户,0,927.0,未定义,无,江西省
JRTT_喜庆的微风BZ,P_3,JRTT_202408141747_8590,喜庆的微风BZ,149142548781879, , ,0,,未定义,无,江西省
DY_慢冷的人,P_2,DY_202408091824_8591,慢冷的人,baimusenlin8, ,普通用户,30,77.0,未定义,无,其他
JRTT_听雨,P_3,JRTT_202408142031_8593,听雨,1917142014099864, , ,0,,未定义,无,江西省
DY_曹爱文,P_2,DY_202408151545_8594,曹爱文,caoaiwen, ,其他认证,50839,530.0,未定义,无,江西省
JRTT_老黑布瑞平,P_3,JRTT_202408142021_8595,老黑布瑞平,3988636914157460, , ,0,0.0,未定义,无,江西省
KS_瑄绿茵,P_4,KS_202408141137_8597,瑄绿茵,534255085, ,普通用户,0,2088.0,未定义,无,江西省
JRTT_卡布奇诺。,P_3,JRTT_202408141936_8598,卡布奇诺。,102559842011, ,普通用户,0,0.0,未定义,无,江西省
WB_WFragileglasseal,P_0,WB_202408171316_8599,WFragileglasseal,7809477145,反射弧超长星人影九,普通用户,182,4774.0,未定义,女,江西省
JRTT_长沙政法,P_3,JRTT_202408141938_8601,长沙政法,76901279161, , ,0,,地市,无,江西省
WB_灰袍卢平,P_0,WB_202408101019_8602,灰袍卢平,6417848139,EVanillaSky,个人认证-橙V,18538,2998.0,未定义,男,广西壮族自治区
WB_蔡雅奇刑法,P_0,WB_202408141653_8603,蔡雅奇刑法,1824015157, ,个人认证-金V,1143543,39112.0,未定义,男,江西省
KS_乐儿,P_4,KS_202408142110_8604,乐儿,2626988262, ,普通用户,0,,未定义,无,江西省
WB_咪碟咪碟,P_0,WB_202408142148_8605,咪碟咪碟,7737079819,反射弧超长星人影九,普通用户,115,2962.0,未定义,女,江西省
JRTT_高山不流水,P_3,JRTT_202408141648_8606,高山不流水,1643120084919099, ,普通用户,0,0.0,未定义,无,江西省
DY_咸鱼有雨,P_2,DY_202408151629_8607,咸鱼有雨,wcx330y, ,普通用户,93,47.0,未定义,无,湖南省
WB_梁淼窈,P_0,WB_202408142358_8608,梁淼窈,7808905877,九派新闻,普通用户,4,114.0,未定义,女,江西省
DY_画皮,P_2,DY_202408161910_8609,画皮,67668822326, ,普通用户,65,1.0,未定义,无,江西省
JRTT_康小嘉,P_3,JRTT_202408141555_8610,康小嘉,2915499007547742, ,普通用户,0,0.0,未定义,无,江西省
JRTT_北方一家人,P_3,JRTT_202408141110_8611,北方一家人,3107651324227195, , ,0,0.0,未定义,无,江西省
DY_云上酒泉,P_2,DY_202408141941_8614,云上酒泉,84438286190, ,普通用户,0,0.0,未定义,无,江西省
DY_九卦。,P_2,DY_202408140810_8615,九卦。,gulaijin, ,普通用户,246,108.0,未定义,无,江西省
JRTT_清闲的晚风,P_3,JRTT_202408142339_8617,清闲的晚风,2118120544155130, ,普通用户,0,0.0,未定义,无,江西省
WYXW_360度评说,P_5,WYXW_202408151436_8618,360度评说,T1670668242564, ,1001101,345,,未定义,无,江西省
DY_枕上诗书,P_2,DY_202408141747_8621,枕上诗书,2009434433, ,普通用户,1979,988.0,未定义,无,江西省
DY_有朝一日枪在手杀尽天下狗,P_2,DY_202408141254_8624,有朝一日枪在手杀尽天下狗,JamesQi54130, ,普通用户,937,767.0,未定义,无,江西省
DY_用户8482290547265,P_2,DY_202408151002_8625,用户8482290547265,71068718740, ,普通用户,18,3.0,未定义,无,江西省
JRTT_小水往前飞,P_3,JRTT_202408151108_8626,小水往前飞,1487015283270048, , ,0,,未定义,无,江西省
JRTT_米粒儿?,P_3,JRTT_202408141525_8627,米粒儿?,1871800535367147, , ,0,,未定义,无,江西省
JRTT_程彦聊事,P_3,JRTT_202408142043_8629,程彦聊事,2164272098977215, ,普通用户,0,28.0,未定义,无,江西省
JRTT_为方法,P_3,JRTT_202408171231_8631,为方法,112600954186091, , ,0,,未定义,无,江西省
KS_张玲说事,P_4,KS_202408150713_8632,张玲说事,410178509, ,普通用户,0,1060.0,未定义,无,河北省
DY_斌哥编辑室,P_2,DY_202408142033_8633,斌哥编辑室,94040336, ,普通用户,1017,115.0,未定义,无,江西省
JRTT_灵动喵儿,P_3,JRTT_202408142120_8634,灵动喵儿,622777516441083, , ,0,,未定义,无,江西省
WB_雅拜談堅持,P_0,WB_202408142253_8635,雅拜談堅持,7651210354,新闻晨报,普通用户,42,4855.0,未定义,女,其他
JRTT_点点印记,P_3,JRTT_202408141851_8636,点点印记,104029447106, , ,0,1097.0,未定义,无,江西省
WB_我女赔钱货,P_0,WB_202408142223_8637,我女赔钱货,6524748774,九派新闻,个人认证-橙V,455,4185.0,未定义,女,江西省
WB_西北凛风,P_0,WB_202408152225_8638,西北凛风,5958187386,反射弧超长星人影九,普通用户,4085,4175.0,未定义,男,江西省
WB_没有你想的活的明白,P_0,WB_202408142331_8639,没有你想的活的明白,5863176818,九派新闻,普通用户,123,1191.0,未定义,女,江西省
WB_赵丽婚姻律师,P_0,WB_202408171700_8640,赵丽婚姻律师,3803785662, ,个人认证-橙V,788353,7262.0,未定义,女,其他
JRTT_赛飞大剧场,P_3,JRTT_202408151133_8641,赛飞大剧场,3969696441041744, , ,0,,未定义,无,江西省
DY_蛙小哥衡阳芭梨村（常宁市卓立学校后面）,P_2,DY_202408142104_8644,蛙小哥衡阳芭梨村（常宁市卓立学校后面）,75603932418, ,普通用户,5692,4580.0,未定义,无,四川省
WB_莉莉安说道,P_0,WB_202408141847_8647,莉莉安说道,7399215761,新黄河·济南时报,个人认证-橙V,129223,16675.0,未定义,女,江西省
JRTT_积极的星球1a,P_3,JRTT_202408151322_8648,积极的星球1a,3369325738602191, ,普通用户,5244,1259.0,未定义,无,江西省
JRTT_,P_3,JRTT_202408151115_8649,, , , ,0,,未定义,无,江西省
JRTT_杂聊愉神,P_3,JRTT_202408141615_8650,杂聊愉神,3415557699535664,杂聊愉神, ,0,0.0,未定义,无,江西省
WB_灭宙主,P_0,WB_202408141949_8651,灭宙主,2417767261,容嬷嬷的妹妹绿婆婆,普通用户,1082,3070.0,未定义,女,江西省
JRTT_认真海城8i2,P_3,JRTT_202408141726_8653,认真海城8i2,64336403941,大风新闻, ,0,,未定义,无,江西省
WB_张兵为那艺娜出走的那个雨夜,P_0,WB_202408141840_8655,张兵为那艺娜出走的那个雨夜,7477421201,反射弧超长星人影九,普通用户,1049,46245.0,未定义,女,江西省
