用户ID,作者ID,认证类型,粉丝数,微博数,信源级别,性别,精准地域
WB_my萌宝毅果,7865315532,个人认证-橙V,4428,8689.0,未定义,女,江西省
DY_耶比,dy9i6a9y34qh,普通用户,5,2.0,未定义,无,江西省
WB_大山的子孙呦爱太阳啰,7938897214,普通用户,330,7594.0,未定义,女,广西壮族自治区
WB_故园浙里,7369631195,普通用户,548,15456.0,未定义,男,江西省
DY_金  · 宸康,qq515206,普通用户,2322,159.0,未定义,无,江西省
DY_再等冬天,xiaoran_ToT,普通用户,290,11.0,未定义,无,河北省
WB_一泓寒碧_,5073152623,普通用户,1544,62987.0,未定义,男,江西省
WB_王人平,2116182794,个人认证-金V,2959524,39850.0,未定义,男,江西省
KS_酥服?,2940588748,普通用户,106,21.0,未定义,无,福建省
JRTT_小梓说事,3068091974303402, ,0,,未定义,无,江西省
DY_龙哥????????,2214199766,普通用户,488,33.0,未定义,无,江西省
WB_故园浙里,7369631195,普通用户,548,15456.0,未定义,男,河南省
JRTT_至尊宝旺仔,81853445113,个人加V认证,0,0.0,未定义,无,河南省
WB_CJ地做饕餮捧心状,1752670993,普通用户,1050,91049.0,未定义,男,河南省
DY_思念需要时间慢慢调养。,96084244494,普通用户,0,14.0,未定义,无,河北省
DY_小皇帝,shinidepangh43,普通用户,53,148.0,未定义,无,江西省
WB_摩诃般若么么龙,7797249843,个人认证-金V,210759,31575.0,未定义,男,河南省
DY_欧莱1??,90251592650,普通用户,8,4.0,未定义,无,江西省
WB_郑士林在思想,7448267960,普通用户,165,1140.0,未定义,男,河南省
DY_凌逾（kva的狗,5418854181452yyd,普通用户,283,15.0,未定义,无,湖南省
JRTT_魔法旭日ySEYRti,3600261790313187,普通用户,0,0.0,未定义,无,江西省
DY_山高水长（特训是个坑，千万别跳）,25535073534,普通用户,87,23.0,未定义,无,湖南省
JRTT_活泼小猫K,58583676566, ,0,,未定义,无,河南省
JRTT_正经小台,442464873493919,普通用户,0,0.0,未定义,无,河南省
DY_四川大海星辰青少年心理健康丁老师,46008705365,普通用户,155,7.0,未定义,无,河南省
WB_想冬眠的十万,1741538517,普通用户,19735,142562.0,未定义,女,河南省
JRTT_一心一意小猫,2030171572944396,普通用户,0,0.0,未定义,无,河南省
WB_倾城一笑万山横,5242386633,普通用户,474,15347.0,未定义,男,河南省
DY_三眼神将,dy14a2hji7vf1,普通用户,11,15.0,未定义,无,河南省
DY_思无邪,30835031155,普通用户,257,197.0,未定义,无,河南省
WB_金刚书生,7786977092,普通用户,76,8302.0,未定义,男,河南省
JRTT_聪明的柑桔AI,4211591842905114, ,0,,未定义,无,江西省
JRTT_陌晴绿,3013105849205927,普通用户,0,49.0,未定义,无,辽宁省
WB_pinky傻事,7816563017,普通用户,348,2577.0,未定义,男,河南省
WB_永不凋零之樱花,7831690432,普通用户,1652,4724.0,未定义,男,河南省
DY_思念需要时间慢慢调养。,96084244494,普通用户,1,14.0,未定义,无,湖北省
WB_万事风过耳,1827165291,普通用户,3308014,281541.0,未定义,男,河南省
JRTT_啟明視角,1359444318620344, ,0,,未定义,无,河南省
JRTT_爱好吾之师,3320131080435495, ,0,,未定义,无,河南省
WB_崇德大君,1769778193,个人认证-达人,745,12319.0,未定义,男,河南省
WB_歪比巴卜可以用,7017710957,普通用户,282,3107.0,未定义,女,云南省
WB_内蒙古包头焦威,7037879338,普通用户,11628,33336.0,未定义,男,江西省
WB_QN君-,5992964108,个人认证-橙V,134150,5338.0,未定义,女,河南省
JRTT_娱梦空间,875681723463460,普通用户,1010,0.0,未定义,无,河南省
WYXW_信息捕手,T1726415080471,1000101,0,,未定义,无,河南省
JRTT_英子爱分享,3081297717625128, ,0,,未定义,无,河南省
JRTT_小张观世界,1896014812284295,普通用户,0,0.0,未定义,无,河南省
JRTT_科幻真探,2634067408854760,个人加V认证,140000,185.0,未定义,无,河南省
JRTT_绽放青春华章,6035134912, ,0,,未定义,无,河南省
WB_哟疼君,1651132891,个人认证-达人,506,18226.0,未定义,女,河南省
WB_杨小七BoundStates,5863326223,普通用户,134,3164.0,未定义,女,广西壮族自治区
WB_段爷阿,5938462815,个人认证-金V,872390,12684.0,未定义,女,其他
WB_绿化带警告,7892417469,普通用户,472,2659.0,未定义,女,广西壮族自治区
JRTT_狂欢乐娱,1464986591047358,普通用户,0,0.0,未定义,无,境外
WB_不甜-不加糖,2732557373,普通用户,215,7688.0,未定义,女,广西壮族自治区
WB_有印记的该隐,7055033173,普通用户,1549,2203.0,未定义,女,广西壮族自治区
WB_IFB浦肉咸咸,5518002745,普通用户,2008,108.0,未定义,女,广西壮族自治区
WB_woliwaaa,5891059734,普通用户,322,1697.0,未定义,女,广西壮族自治区
WB_海盗寄居猫,7473156016,普通用户,13,5079.0,未定义,女,广西壮族自治区
WB_-坐於屋頂望月球-,7808305712,普通用户,469,2219.0,未定义,男,广西壮族自治区
WB_豚鼠不卖葡萄酒,3049887014,普通用户,157,2802.0,未定义,女,广西壮族自治区
WB_庶山乱,5685262628,普通用户,348,4279.0,未定义,男,广西壮族自治区
WB_黎小排,7830581715,普通用户,95,3230.0,未定义,男,广西壮族自治区
WB_rhizome-bonbon,7729328382,普通用户,12,996.0,未定义,女,广西壮族自治区
WB_Yuyor123,1923092634,普通用户,10,2340.0,未定义,女,广西壮族自治区
WB_第二代安小然,7819858140,普通用户,773,1643.0,未定义,女,广西壮族自治区
WB_出版人周筠,1648544895,个人认证-橙V,221053,168911.0,未定义,女,广西壮族自治区
WB_唯爱女宝,7435864469,普通用户,93,5133.0,未定义,女,广西壮族自治区
KS_星辰,2581029129,普通用户,887,497.0,未定义,无,其他
WB_在时间的远方_,3921506593,个人认证-橙V,4285,15779.0,未定义,女,广西壮族自治区
JRTT_忞謌说故事,3901535359344119, ,0,,未定义,无,河南省
JRTT_轻轻园中草,6658656161, ,0,,未定义,无,河南省
DY_葱味汉堡?,49655958045,普通用户,9,2.0,未定义,无,江西省
DY_爱嘚嘚的艾薇,xiaodaomiya,普通用户,3418,70.0,未定义,无,江西省
JRTT_林轻吟,2379823014754060,普通用户,0,0.0,未定义,无,河南省
JRTT_春夏秋冬,95891600655, ,0,,未定义,无,河南省
WYXW_930老友记,T1491363607171, ,0,,未定义,无,四川省
WB_冷眼向阳看世界呀,6329931615,普通用户,5,14802.0,未定义,女,河南省
JRTT_CZ天高云淡,85985531139, ,0,,未定义,无,江西省
JRTT_好视频分享,1170342955197031, ,0,,未定义,无,河南省
XHS_小灵通老顽童,2799154443,普通用户,0,0.0,未定义,无,河南省
DY_安徽高磊鑫.（9.29中秋登船版）,1581303121,普通用户,111,48.0,未定义,无,江西省
WB_三途漂萍,6601042538,普通用户,48,1745.0,未定义,男,河南省
WB_青钩铐,5710737256,普通用户,2458,687.0,未定义,女,河南省
DY_徐博士学业规划,16936536,普通用户,378,24.0,未定义,无,河南省
WB_你的蘑菇菇,7200859387,普通用户,235,10159.0,未定义,女,河南省
WB_独自逃走,5857929471,普通用户,59,19996.0,未定义,女,浙江省
WB_强壮羊驼,5641433210,普通用户,824,38003.0,未定义,女,江苏省
WB_五骨雨伞,7749176788,普通用户,10,12445.0,未定义,女,江苏省
WB_修来修去修,1804471041,个人认证-达人,11405,22656.0,未定义,女,江苏省
WB_研烤秋刀鱼,1771181181,个人认证-达人,1007,2979.0,未定义,女,浙江省
WB_futhepatriarchy,6213632230,普通用户,230,2041.0,未定义,女,浙江省
VX_影视美,Movie-on-line, ,0,,未定义,无,四川省
WB_别打扰我发呆ing,1859727680,普通用户,619,10738.0,未定义,女,其他
XHS_平儿书院（撰稿人）,3685785428,普通用户,0,0.0,未定义,无,江苏省
WB_tina-reborn,2935024795,普通用户,62,4103.0,未定义,女,其他
WB_Asagi-Kanran,5596646874,普通用户,123,38118.0,未定义,女,其他
WB_ococnafougial,1890751133,普通用户,6273,2436.0,未定义,女,其他
WB_企鹅鱼的小马甲,1915005811,普通用户,447,66930.0,未定义,女,其他
WB_陌上瑾明_纸片人老婆贴贴,6341177306,普通用户,110,11828.0,未定义,女,江苏省
WB_乌贼躺平做咸鱼,6888400245,普通用户,312,65744.0,未定义,男,浙江省
WB_l鱼苗I,6626006317,个人认证-金V,366130,23158.0,未定义,女,其他
WB_英婋,1681315777,普通用户,406,880.0,未定义,男,浙江省
WB_星海鲸舟,5837643774,普通用户,234,10014.0,未定义,男,其他
WB_云深御明x,7697187012,普通用户,330,16652.0,未定义,女,浙江省
WB_我没啥浪漫细菌,2678251925,普通用户,136,855.0,未定义,女,浙江省
WB_烟波人长安,2128084581,个人认证-金V,715087,8546.0,未定义,男,浙江省
WB_被_吃饱睡好身体好,1608489831,个人认证-达人,23557,54011.0,未定义,女,浙江省
WB_西瓜菲尔德,7478469015,普通用户,44,3709.0,未定义,男,江苏省
WB_桃子与司康,2167582977,个人认证-金V,555718,10037.0,未定义,女,其他
WB_EPoh无语版,7829396521,普通用户,3,1353.0,未定义,女,浙江省
WB_一起狗酱,2671343594,普通用户,26002,18212.0,未定义,女,江苏省
WB_慕瑶瑶,5173146330,普通用户,2061,36206.0,未定义,女,浙江省
WB_艾琳_埃德勒,2085244197,个人认证-橙V,12771,5841.0,未定义,女,浙江省
WB_风舞_涟漪,1850787854,个人认证-达人,560,107280.0,未定义,女,浙江省
WB_诛砂,1431035780,个人认证-橙V,175898,150783.0,未定义,女,浙江省
WB_杰宝阿妹,3786003330,普通用户,1620,1293.0,未定义,女,江苏省
WB_WinterChubbyDumpling_票啊票,5212398161,普通用户,633,88517.0,未定义,女,浙江省
WB_R-XVIII滴滴哒滴嘟,5197128860,普通用户,51,3442.0,未定义,男,江苏省
WB_公子无央,2216868927,个人认证-橙V,2818,19291.0,未定义,男,其他
WB_-過心花-,6517760831,普通用户,678,10593.0,未定义,男,其他
WB_抖一抖月亮,6558099512,普通用户,2696,20582.0,未定义,女,其他
WB_服了你的精神一点都不好_微博版,7447758276,普通用户,76,4024.0,未定义,女,境外
WB_95已经疯了,6473674434,普通用户,1123,421.0,未定义,女,浙江省
WB_有生命肥水,5565707281,普通用户,148,10063.0,未定义,男,浙江省
WB_人类自愿灭绝行动者,7544112401,普通用户,13,1747.0,未定义,女,浙江省
WB_我向企图救世者许愿,1902786957,普通用户,540,10921.0,未定义,女,浙江省
WB_寂夜幽竹,7695461173,普通用户,1247,4348.0,未定义,女,江苏省
WB_爆珠桃汁,2623475297,普通用户,1311,54137.0,未定义,女,其他
WB_欧涞卡332,5975203800,普通用户,4,1100.0,未定义,女,其他
WB_琰子饮奶茶,5070887592,普通用户,144,13722.0,未定义,女,江苏省
WB_有效改善腋毛分叉,1688795851,个人认证-橙V,280650,22717.0,未定义,女,江苏省
WB_是芥样子啊,5691731339,普通用户,63,11590.0,未定义,女,浙江省
WB_AOKI_犬科的狗修金撒玛_laurant,2881547652,个人认证-达人,1236,51109.0,未定义,女,浙江省
DY_?,92673033251,普通用户,9,3.0,未定义,无,江西省
KS_小?欣??,3965668471,普通用户,0,1.0,未定义,无,山东省
WB_用户7796890471,7796890471,普通用户,178,3504.0,未定义,女,山东省
WB_睡觉小曜,6735450939,普通用户,93,8494.0,未定义,女,山东省
WB_緊急球九,7376605441,普通用户,951,9777.0,未定义,女,湖南省
WB_薛宝野,5659595023,普通用户,238,1925.0,未定义,女,山东省
DY_二大爷被忽悠,1960073092,普通用户,1891,112.0,未定义,无,江西省
DY_夏辞sama,Xc_lyyy,普通用户,1748,57.0,未定义,无,湖南省
WB_圆耳朵熊啵啵,5316793964,普通用户,257,2912.0,未定义,女,山东省
DY_╉歖り,839789244,普通用户,16,17.0,未定义,无,内蒙古自治区
WB_Azem,6341086068,普通用户,128,1434.0,未定义,女,山东省
DY_欢喜猴,5fzbjt0fzsg,普通用户,0,0.0,未定义,无,湖南省
JRTT_小林瘦身日记,1235486493906958, ,0,,未定义,无,河南省
KS_万盛花,4227596358,普通用户,0,,未定义,无,湖南省
WB_颖川字whatever,7074903501,普通用户,209,20896.0,未定义,女,山东省
WB_高汤炖铁锅,7927813921,普通用户,13,1650.0,未定义,男,山东省
WB_老乡别走有大饼,5780313806,普通用户,605,8.0,未定义,男,江西省
WYXW_思如哲思,T1530086797547,1001101,13,,未定义,无,河南省
WB_牙木木木木木,2706820901,普通用户,1538,13511.0,未定义,女,山东省
WB_静候金智秀,3289305813,个人认证-橙V,138,4042.0,未定义,男,山东省
DY_Star超想要,1265171433,普通用户,28,4.0,未定义,无,其他
WB_andApril_,5677529456,普通用户,757,4041.0,未定义,女,山东省
WB_AJWY的骨偶,5718211263,个人认证-橙V,1336,23876.0,未定义,男,山东省
KS_回忆,2386141954,普通用户,123,224.0,未定义,无,其他
WB_-深藍夢境0214,7259282025,普通用户,311,14789.0,未定义,女,山东省
KS_橘长,3594838588,普通用户,0,,未定义,无,四川省
WB_舒肤佳效应,7864931207,普通用户,2453,19588.0,未定义,男,山东省
WB_cocona0,7504244979,普通用户,18,850.0,未定义,女,湖南省
JRTT_粒言粒语,1249458593733963,普通用户,0,0.0,未定义,无,河南省
DY_子子妈【儿童安全教育】,63039382777,普通用户,1804,35.0,未定义,无,其他
WB_DoDoFaSoDoFa,7740585662,普通用户,270,10099.0,未定义,女,山东省
WB_朔间橘,2907395151,普通用户,456,20997.0,未定义,女,山东省
KS_cn.士羽??,1229150445,普通用户,0,3.0,未定义,无,湖北省
WB_土狼Coyote,6266389404,普通用户,227,3744.0,未定义,男,江西省
WB_一朵小花茉茉然,5559521633,普通用户,1138,1954.0,未定义,女,山东省
DY_H.T.Mar1（见过王源版）,hxy45254hxy,普通用户,92,18.0,未定义,无,湖南省
WB_bodtter,7449583997,普通用户,162,2458.0,未定义,女,山东省
DY_音乐?之声,zhp77244588,普通用户,3953,1143.0,未定义,无,江西省
WB_以下省略八十六个字,5222935118,个人认证-橙V,10122,61033.0,未定义,女,山东省
WB_FakeHarryStyles,3584703441,普通用户,5440,33173.0,未定义,女,山东省
DY_Roxana,Roxanaqiu,普通用户,695,0.0,未定义,无,山东省
WB_底层思维贱民,2054964031,普通用户,515,4656.0,未定义,女,山东省
DY_小朱总做包装,YSJ668888,普通用户,3497,40.0,未定义,无,内蒙古自治区
WB_十九月雨_,7895318330,普通用户,121,3858.0,未定义,女,湖南省
WB_岛屿化作21小星星,2293095700,普通用户,368,3990.0,未定义,女,江西省
WB_筝--,3097675641,普通用户,404,3844.0,未定义,女,山东省
WB_我才是念经的座头鲸,7131139164,普通用户,60,5297.0,未定义,女,山东省
KS_沈逸大王,2426375415,普通用户,0,5.0,未定义,无,山东省
WB_老头给幼妻手搓内裤的那个雨夜,7900856543,普通用户,694,7647.0,未定义,男,湖南省
WB_五雷普-档旺仔,5499093017,个人认证-橙V,30424,46267.0,未定义,女,山东省
XHS_Sunflower,2261728987,普通用户,0,0.0,未定义,无,山东省
DY_橘子,w2004.11.5,普通用户,72,3.0,未定义,无,湖南省
WB_我吃水果从不削皮,1888796043,普通用户,42,5848.0,未定义,女,湖南省
WB_一年都平安,6487725731,普通用户,1671,13916.0,未定义,女,山东省
KS_瑞式柚子茶,1854001225,普通用户,0,18.0,未定义,无,境外
WYXW_娱乐八卦木木子,T1670899886328, ,0,,未定义,无,上海市
WB_倒叙地平线,7247432928,普通用户,178,9147.0,未定义,女,湖南省
WB_回憶為何作痛,7465779109,普通用户,228,989.0,未定义,女,湖南省
WB_荷包蛋里的小海豚,6442729937,普通用户,82,1158.0,未定义,女,山东省
DY_??诗语视界??,1612218624,普通用户,5896,79.0,未定义,无,江西省
WB_是加二啊_,2715304711,个人认证-达人,667,14501.0,未定义,女,湖南省
DY_你也听郑润泽嘛,gwx124124,普通用户,91,3.0,未定义,无,湖南省
WB_Nono想了想说,1553146783,普通用户,28,1050.0,未定义,女,山东省
KS_主持人晓奇,137728662,个人认证,0,297.0,未定义,无,其他
WB_吹一狗口,6527718109,普通用户,2109,8805.0,未定义,男,湖南省
WB_临渊羡鱼Yuki,1953936755,个人认证-橙V,68143,7944.0,未定义,女,山东省
WYXW_老黯谈历史,T1703215592267, ,0,,未定义,无,河南省
WB_喜欢芝士的咸鱼,2452559501,个人认证-橙V,369,15032.0,未定义,女,湖南省
WB__大娱乐至上,7528278940,普通用户,241,1442.0,未定义,女,山东省
WB_-白鹭晚吟秋江时节-,7813281228,普通用户,698,6115.0,未定义,男,山东省
WB_-前途有限公司,7065578448,普通用户,35,6136.0,未定义,女,湖南省
DY_剁椒酱?????????????????,DINGJIAJUNMYWIFE,普通用户,603,28.0,未定义,无,境外
DY_趣谈人间史,21683705157,普通用户,128581,866.0,未定义,无,其他
JRTT_蔚蓝尔蓝,4072190274703133, ,0,,未定义,无,河南省
DY_Thinks思维模型,50729261418,普通用户,0,230.0,商业,无,其他
DY_我法你笑,dy13dy14dy888,普通用户,219,686.0,商业,无,安徽省
JRTT_云淡风吹吹,935022758733744,普通用户,0,0.0,未定义,无,江西省
KS_东方新征程,415440435,普通用户,0,333.0,未定义,无,江西省
WB_可爱锦鲤木喵,7176214931,个人认证-橙V,197,31255.0,未定义,女,江西省
